,employee_id,last_name,first_name,title,reports_to,birth_date,hire_date,address,city,state,country,postal_code,phone,fax,email,c_customer_id,c_first_name,c_last_name,c_company,c_address,c_city,c_state,c_country,c_postal_code,c_phone,c_fax,c_email,support_rep_id,invoice_id,customer_id,invoice_date,billing_address,billing_city,billing_state,billing_country,billing_postal_code,total,track_id,name,album_id,media_type_id,genre_id,composer,milliseconds,bytes,t_unit_price
2115,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,48,Johannes,Van der Berg,,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,+31 020 6223130,,johavanderberg@yahoo.nl,5,390,48,2013-09-12,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,13.86,2386,Tear,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith",317413,10395500,0.99
2116,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,48,Johannes,Van der Berg,,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,+31 020 6223130,,johavanderberg@yahoo.nl,5,390,48,2013-09-12,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,13.86,2395,Get On Top,195,1,1,Red Hot Chili Peppers,198164,6587883,0.99
2117,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,48,Johannes,Van der Berg,,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,+31 020 6223130,,johavanderberg@yahoo.nl,5,390,48,2013-09-12,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,13.86,2404,Right On Time,195,1,1,Red Hot Chili Peppers,112613,3722219,0.99
2118,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,48,Johannes,Van der Berg,,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,+31 020 6223130,,johavanderberg@yahoo.nl,5,390,48,2013-09-12,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,13.86,2413,Anthem,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,264515,8693343,0.99
2119,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,48,Johannes,Van der Berg,,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,+31 020 6223130,,johavanderberg@yahoo.nl,5,390,48,2013-09-12,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,13.86,2422,La Puesta Del Sol,197,1,1,E.Weiss,628062,20614621,0.99
2120,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,48,Johannes,Van der Berg,,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,+31 020 6223130,,johavanderberg@yahoo.nl,5,390,48,2013-09-12,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,13.86,2431,Just Ain't Good Enough,198,1,1,,850259,27489067,0.99
2121,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,48,Johannes,Van der Berg,,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,+31 020 6223130,,johavanderberg@yahoo.nl,5,390,48,2013-09-12,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,13.86,2440,If You Don't Know Me By Now,141,1,1,Kenny Gamble and Leon Huff,206524,6712634,0.99
2122,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,48,Johannes,Van der Berg,,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,+31 020 6223130,,johavanderberg@yahoo.nl,5,390,48,2013-09-12,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,13.86,2449,�gua E Fogo,199,1,1,Chico Amaral/Edgard Scandurra/Samuel Rosa,278987,9272272,0.99
2123,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,48,Johannes,Van der Berg,,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,+31 020 6223130,,johavanderberg@yahoo.nl,5,390,48,2013-09-12,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,13.86,2458,Fica,199,1,1,Chico Amaral/Samuel Rosa,272169,8980972,0.99
2124,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,48,Johannes,Van der Berg,,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,+31 020 6223130,,johavanderberg@yahoo.nl,5,390,48,2013-09-12,Lijnbaansgracht 120bg,Amsterdam,VV,Netherlands,1016,13.86,2467,Os Exilados,200,1,1,Samuel Rosa,245551,8222095,0.99
2125,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,3,Fran�ois,Tremblay,,1498 rue B�langer,Montr�al,QC,Canada,H2G 1A7,+1 (514) 721-4711,,ftremblay@gmail.com,3,391,3,2013-09-20,1498 rue B�langer,Montr�al,QC,Canada,H2G 1A7,0.99,2481,Waiting,201,1,4,Billy Corgan,228336,7627641,0.99
2126,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,4,Bj�rn,Hansen,,Ullev�lsveien 14,Oslo,,Norway,0171,+47 22 44 22 22,,bjorn.hansen@yahoo.no,4,392,4,2013-10-03,Ullev�lsveien 14,Oslo,,Norway,0171,1.98,2482,Saturnine,201,1,4,Billy Corgan,229877,7523502,0.99
2127,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,4,Bj�rn,Hansen,,Ullev�lsveien 14,Oslo,,Norway,0171,+47 22 44 22 22,,bjorn.hansen@yahoo.no,4,392,4,2013-10-03,Ullev�lsveien 14,Oslo,,Norway,0171,1.98,2483,Rock On,201,1,4,David Cook,366471,12133825,0.99
2128,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,6,Helena,Hol�,,Rilsk� 3174/6,Prague,,Czech Republic,14300,+420 2 4177 0449,,hholy@gmail.com,5,393,6,2013-10-03,Rilsk� 3174/6,Prague,,Czech Republic,14300,1.98,2485,Winterlong,201,1,4,Billy Corgan,299389,9670616,0.99
2129,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,6,Helena,Hol�,,Rilsk� 3174/6,Prague,,Czech Republic,14300,+420 2 4177 0449,,hholy@gmail.com,5,393,6,2013-10-03,Rilsk� 3174/6,Prague,,Czech Republic,14300,1.98,2487,Blissed & Gone,201,1,4,Billy Corgan,286302,9305998,0.99
2130,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,8,Daan,Peeters,,Gr�trystraat 63,Brussels,,Belgium,1000,+32 02 219 03 03,,daan_peeters@apple.be,4,394,8,2013-10-04,Gr�trystraat 63,Brussels,,Belgium,1000,3.96,2489,Rhinocerous,202,1,4,Billy Corgan,353462,11526684,0.99
2131,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,8,Daan,Peeters,,Gr�trystraat 63,Brussels,,Belgium,1000,+32 02 219 03 03,,daan_peeters@apple.be,4,394,8,2013-10-04,Gr�trystraat 63,Brussels,,Belgium,1000,3.96,2491,Cherub Rock,202,1,4,Billy Corgan,299389,9786739,0.99
2132,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,8,Daan,Peeters,,Gr�trystraat 63,Brussels,,Belgium,1000,+32 02 219 03 03,,daan_peeters@apple.be,4,394,8,2013-10-04,Gr�trystraat 63,Brussels,,Belgium,1000,3.96,2493,Disarm,202,1,4,Billy Corgan,198556,6508249,0.99
2133,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,8,Daan,Peeters,,Gr�trystraat 63,Brussels,,Belgium,1000,+32 02 219 03 03,,daan_peeters@apple.be,4,394,8,2013-10-04,Gr�trystraat 63,Brussels,,Belgium,1000,3.96,2495,Bullet With Butterfly Wings,202,1,4,Billy Corgan,257306,8431747,0.99
2134,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,12,Roberto,Almeida,Riotur,"Pra�a Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,+55 (21) 2271-7000,+55 (21) 2271-7070,roberto.almeida@riotur.gov.br,3,395,12,2013-10-05,"Pra�a Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,5.94,2499,Eye,202,1,4,Billy Corgan,294530,9784201,0.99
2135,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,12,Roberto,Almeida,Riotur,"Pra�a Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,+55 (21) 2271-7000,+55 (21) 2271-7070,roberto.almeida@riotur.gov.br,3,395,12,2013-10-05,"Pra�a Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,5.94,2503,Stand Inside Your Love,202,1,4,Billy Corgan,253753,8270113,0.99
2136,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,12,Roberto,Almeida,Riotur,"Pra�a Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,+55 (21) 2271-7000,+55 (21) 2271-7070,roberto.almeida@riotur.gov.br,3,395,12,2013-10-05,"Pra�a Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,5.94,2507,Flower,203,1,1,Chris Cornell/Kim Thayil,208822,6830732,0.99
2137,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,12,Roberto,Almeida,Riotur,"Pra�a Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,+55 (21) 2271-7000,+55 (21) 2271-7070,roberto.almeida@riotur.gov.br,3,395,12,2013-10-05,"Pra�a Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,5.94,2511,Jesus Christ Pose,203,1,1,Ben Shepherd/Chris Cornell/Kim Thayil/Matt Cameron,352966,11739886,0.99
2138,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,12,Roberto,Almeida,Riotur,"Pra�a Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,+55 (21) 2271-7000,+55 (21) 2271-7070,roberto.almeida@riotur.gov.br,3,395,12,2013-10-05,"Pra�a Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,5.94,2515,The Day I Tried To Live,203,1,1,Chris Cornell,321175,10507137,0.99
2139,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,12,Roberto,Almeida,Riotur,"Pra�a Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,+55 (21) 2271-7000,+55 (21) 2271-7070,roberto.almeida@riotur.gov.br,3,395,12,2013-10-05,"Pra�a Pio X, 119",Rio de Janeiro,RJ,Brazil,20040-020,5.94,2519,Burden In My Hand,203,1,1,Chris Cornell,292153,9659911,0.99
2140,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,18,Michelle,Brooks,,627 Broadway,New York,NY,USA,10012-2612,+1 (212) 221-3546,+1 (212) 221-4679,michelleb@aol.com,3,396,18,2013-10-08,627 Broadway,New York,NY,USA,10012-2612,8.91,2525,Rasul,204,1,2,Jeremy Wall,238315,7854737,0.99
2141,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,18,Michelle,Brooks,,627 Broadway,New York,NY,USA,10012-2612,+1 (212) 221-3546,+1 (212) 221-4679,michelleb@aol.com,3,396,18,2013-10-08,627 Broadway,New York,NY,USA,10012-2612,8.91,2531,End Of Romanticism,204,1,2,Rick Strauss,320078,10553155,0.99
2142,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,18,Michelle,Brooks,,627 Broadway,New York,NY,USA,10012-2612,+1 (212) 221-3546,+1 (212) 221-4679,michelleb@aol.com,3,396,18,2013-10-08,627 Broadway,New York,NY,USA,10012-2612,8.91,2537,Travis Walk,205,1,6,Stevie Ray Vaughan,140826,4650979,0.99
2143,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,18,Michelle,Brooks,,627 Broadway,New York,NY,USA,10012-2612,+1 (212) 221-3546,+1 (212) 221-4679,michelleb@aol.com,3,396,18,2013-10-08,627 Broadway,New York,NY,USA,10012-2612,8.91,2543,Sex Type Thing,206,1,1,D. DeLeo/Kretz/Weiland,218723,7102064,0.99
2144,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,18,Michelle,Brooks,,627 Broadway,New York,NY,USA,10012-2612,+1 (212) 221-3546,+1 (212) 221-4679,michelleb@aol.com,3,396,18,2013-10-08,627 Broadway,New York,NY,USA,10012-2612,8.91,2549,Piece Of Pie,206,1,1,R. DeLeo/Weiland,324623,10605231,0.99
2145,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,18,Michelle,Brooks,,627 Broadway,New York,NY,USA,10012-2612,+1 (212) 221-3546,+1 (212) 221-4679,michelleb@aol.com,3,396,18,2013-10-08,627 Broadway,New York,NY,USA,10012-2612,8.91,2555,B.Y.O.B.,207,1,3,"Tankian, Serj",255555,8407935,0.99
2146,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,18,Michelle,Brooks,,627 Broadway,New York,NY,USA,10012-2612,+1 (212) 221-3546,+1 (212) 221-4679,michelleb@aol.com,3,396,18,2013-10-08,627 Broadway,New York,NY,USA,10012-2612,8.91,2561,Question!,207,1,3,"Tankian, Serj",200698,6616398,0.99
2147,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,18,Michelle,Brooks,,627 Broadway,New York,NY,USA,10012-2612,+1 (212) 221-3546,+1 (212) 221-4679,michelleb@aol.com,3,396,18,2013-10-08,627 Broadway,New York,NY,USA,10012-2612,8.91,2567,Duende,208,1,1,"Terry Bozzio, Steve Stevens, Tony Levin",447582,14956771,0.99
2148,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,18,Michelle,Brooks,,627 Broadway,New York,NY,USA,10012-2612,+1 (212) 221-3546,+1 (212) 221-4679,michelleb@aol.com,3,396,18,2013-10-08,627 Broadway,New York,NY,USA,10012-2612,8.91,2573,Sting Me,209,1,6,Chris Robinson/Rich Robinson,268094,8813561,0.99
2149,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,27,Patrick,Gray,,1033 N Park Ave,Tucson,AZ,USA,85719,+1 (520) 622-4200,,patrick.gray@aol.com,4,397,27,2013-10-13,1033 N Park Ave,Tucson,AZ,USA,85719,13.86,2582,Black Moon Creeping,210,1,6,Chris Robinson/Rich Robinson,359314,11740886,0.99
2150,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,27,Patrick,Gray,,1033 N Park Ave,Tucson,AZ,USA,85719,+1 (520) 622-4200,,patrick.gray@aol.com,4,397,27,2013-10-13,1033 N Park Ave,Tucson,AZ,USA,85719,13.86,2591,White Riot,211,1,4,Joe Strummer/Mick Jones,118726,3922819,0.99
2151,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,27,Patrick,Gray,,1033 N Park Ave,Tucson,AZ,USA,85719,+1 (520) 622-4200,,patrick.gray@aol.com,4,397,27,2013-10-13,1033 N Park Ave,Tucson,AZ,USA,85719,13.86,2600,Train In Vain,211,1,4,Joe Strummer/Mick Jones,189675,6329877,0.99
2152,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,27,Patrick,Gray,,1033 N Park Ave,Tucson,AZ,USA,85719,+1 (520) 622-4200,,patrick.gray@aol.com,4,397,27,2013-10-13,1033 N Park Ave,Tucson,AZ,USA,85719,13.86,2609,War (The Process),212,1,1,Billy Duffy/Ian Astbury,252630,8254842,0.99
2153,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,27,Patrick,Gray,,1033 N Park Ave,Tucson,AZ,USA,85719,+1 (520) 622-4200,,patrick.gray@aol.com,4,397,27,2013-10-13,1033 N Park Ave,Tucson,AZ,USA,85719,13.86,2618,Speed Of Light,212,1,1,Billy Duffy/Bob Rock/Ian Astbury,262817,8563352,0.99
2154,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,27,Patrick,Gray,,1033 N Park Ave,Tucson,AZ,USA,85719,+1 (520) 622-4200,,patrick.gray@aol.com,4,397,27,2013-10-13,1033 N Park Ave,Tucson,AZ,USA,85719,13.86,2627,Wild Hearted Son,213,1,1,,266893,8670550,0.99
2155,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,27,Patrick,Gray,,1033 N Park Ave,Tucson,AZ,USA,85719,+1 (520) 622-4200,,patrick.gray@aol.com,4,397,27,2013-10-13,1033 N Park Ave,Tucson,AZ,USA,85719,13.86,2636,Sun King,213,1,1,,368431,12010865,0.99
2156,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,27,Patrick,Gray,,1033 N Park Ave,Tucson,AZ,USA,85719,+1 (520) 622-4200,,patrick.gray@aol.com,4,397,27,2013-10-13,1033 N Park Ave,Tucson,AZ,USA,85719,13.86,2645,Back Door Man,214,1,1,"Willie Dixon, C. Burnett",214360,7035636,0.99
2157,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,27,Patrick,Gray,,1033 N Park Ave,Tucson,AZ,USA,85719,+1 (520) 622-4200,,patrick.gray@aol.com,4,397,27,2013-10-13,1033 N Park Ave,Tucson,AZ,USA,85719,13.86,2654,Don't Stand so Close to Me,215,1,1,G M Sumner,241031,7956658,0.99
2158,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,27,Patrick,Gray,,1033 N Park Ave,Tucson,AZ,USA,85719,+1 (520) 622-4200,,patrick.gray@aol.com,4,397,27,2013-10-13,1033 N Park Ave,Tucson,AZ,USA,85719,13.86,2663,Message in a Bottle (new classic rock mix),215,1,1,G M Sumner,290951,9640349,0.99
2159,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,27,Patrick,Gray,,1033 N Park Ave,Tucson,AZ,USA,85719,+1 (520) 622-4200,,patrick.gray@aol.com,4,397,27,2013-10-13,1033 N Park Ave,Tucson,AZ,USA,85719,13.86,2672,Paint It Black,216,1,1,Jagger/Richards,226063,7442888,0.99
2160,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,27,Patrick,Gray,,1033 N Park Ave,Tucson,AZ,USA,85719,+1 (520) 622-4200,,patrick.gray@aol.com,4,397,27,2013-10-13,1033 N Park Ave,Tucson,AZ,USA,85719,13.86,2681,Corinna,217,1,1,Jesse Ed Davis III/Taj Mahal,257488,8449471,0.99
2161,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,27,Patrick,Gray,,1033 N Park Ave,Tucson,AZ,USA,85719,+1 (520) 622-4200,,patrick.gray@aol.com,4,397,27,2013-10-13,1033 N Park Ave,Tucson,AZ,USA,85719,13.86,2690,Love Is Strong,218,1,1,Jagger/Richards,230896,7639774,0.99
2162,4,Park,Margaret,Sales Support Agent,2,1947-09-19,2003-05-03,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com,27,Patrick,Gray,,1033 N Park Ave,Tucson,AZ,USA,85719,+1 (520) 622-4200,,patrick.gray@aol.com,4,397,27,2013-10-13,1033 N Park Ave,Tucson,AZ,USA,85719,13.86,2699,Sweethearts Together,218,1,1,Jagger/Richards,285492,9550459,0.99
2163,5,Johnson,Steve,Sales Support Agent,2,1965-03-03,2003-10-17,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com,41,Marc,Dubois,,"11, Place Bellecour",Lyon,,France,69002,+33 04 78 30 30 30,,marc.dubois@hotmail.com,5,398,41,2013-10-21,"11, Place Bellecour",Lyon,,France,69002,0.99,2713,Release,219,1,4,The Tea Party,244114,8014606,0.99
2164,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,42,Wyatt,Girard,,"9, Place Louis Barthou",Bordeaux,,France,33000,+33 05 56 96 96 96,,wyatt.girard@yahoo.fr,3,399,42,2013-11-03,"9, Place Louis Barthou",Bordeaux,,France,33000,1.98,2714,Heaven Coming Down,219,1,4,The Tea Party,241867,7846459,0.99
2165,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,42,Wyatt,Girard,,"9, Place Louis Barthou",Bordeaux,,France,33000,+33 05 56 96 96 96,,wyatt.girard@yahoo.fr,3,399,42,2013-11-03,"9, Place Louis Barthou",Bordeaux,,France,33000,1.98,2715,The River (Remix),219,1,4,The Tea Party,343170,11193268,0.99
2166,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,44,Terhi,H�m�l�inen,,Porthaninkatu 9,Helsinki,,Finland,00530,+358 09 870 2000,,terhi.hamalainen@apple.fi,3,400,44,2013-11-03,Porthaninkatu 9,Helsinki,,Finland,00530,1.98,2717,Waiting On A Sign,219,1,4,The Tea Party,261903,8558590,0.99
2167,3,Peacock,Jane,Sales Support Agent,2,1973-08-29,2002-04-01,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com,44,Terhi,H�m�l�inen,,Porthaninkatu 9,Helsinki,,Finland,00530,+358 09 870 2000,,terhi.hamalainen@apple.fi,3,400,44,2013-11-03,Porthaninkatu 9,Helsinki,,Finland,00530,1.98,2719,Paint It Black,219,1,4,Keith Richards/Mick Jagger,214752,7101572,0.99
